day,open,high,low,close,volume
2022-03-03,124.6,124.6,124.5,124.5,735
2022-03-03,124.7,124.7,124.69,124.7,1306
2022-03-03,124.53,124.56,124.53,124.55,3074
2022-03-03,124.1,124.25,124.1,124.24,1337
2022-03-03,124.2,124.2,124.2,124.2,283
2022-03-02,123.49,123.55,123.49,123.55,401
2022-03-02,123.86,123.86,123.86,123.86,100
2022-03-02,123.86,123.86,123.86,123.86,70361
2022-03-02,124.14,124.3,123.71,123.85,444194
2022-03-02,124.11,124.35,124.09,124.14,214123
2022-03-02,123.765,124.115,123.62,124.085,154101
2022-03-02,123.83,124.08,123.7128,123.76,100346
2022-03-02,124.17,124.17,123.74,123.83,91890
2022-03-02,124.045,124.21,123.92,124.18,81876
2022-03-02,124.29,124.35,123.935,124.05,83386
2022-03-02,124.38,124.44,124.27,124.29,84255
2022-03-02,124.35,124.43,124.2,124.3801,68600
2022-03-02,124.36,124.51,124.22,124.34,66544
2022-03-02,124.39,124.55,124.29,124.4223,83116
2022-03-02,124.27,124.45,124.24,124.38,112760
2022-03-02,124.375,124.3929,124.14,124.26,78574
2022-03-02,124.17,124.485,124.14,124.36,106248
2022-03-02,124.11,124.32,123.9485,124.155,76863
2022-03-02,124.09,124.39,123.91,124.12,97500
2022-03-02,123.92,124.17,123.87,124.075,134896
2022-03-02,124.305,124.64,123.9,123.9,190585
2022-03-02,124.46,124.5,124.12,124.305,141548
2022-03-02,123.47,124.4856,123.3,124.44,348523
2022-03-02,123.4,123.56,123.16,123.48,100500
2022-03-02,123.09,123.61,122.745,123.35,123504
2022-03-02,122.53,123.2269,122.46,123.04,225419
2022-03-02,121.87,122.77,121.87,122.5653,168670
2022-03-02,122.19,122.74,121.8,121.86,618010
2022-03-02,122.59,123.02,122.0,122.24,272642
2022-03-02,121.8,123.39,121.8,123.39,10293
2022-03-02,121.6,121.6,121.6,121.6,773
2022-03-02,121.6,121.6,121.6,121.6,100
2022-03-02,121.5,121.5975,121.5,121.5975,200
2022-03-02,121.55,121.55,121.55,121.55,129
2022-03-02,121.8,121.8,121.8,121.8,1999
2022-03-02,121.8,121.8,121.8,121.8,200
2022-03-02,121.77,121.8,121.77,121.8,237
2022-03-01,121.51,121.51,121.51,121.51,166
2022-03-01,121.35,121.35,121.35,121.35,1027
2022-03-01,121.35,121.35,121.35,121.35,1299
2022-03-01,121.35,121.61,121.01,121.36,1103059
2022-03-01,121.29,121.5,121.03,121.4,509235
2022-03-01,121.59,121.6292,121.29,121.35,169272
2022-03-01,121.89,121.89,121.585,121.61,133170
2022-03-01,121.505,122.23,121.45,121.88,111924
2022-03-01,121.74,121.81,121.41,121.505,106891
2022-03-01,121.55,122.02,121.48,121.72,173083
2022-03-01,121.1076,121.63,121.0,121.54,88845
2022-03-01,121.15,121.26,121.01,121.105,69396
2022-03-01,121.11,121.25,120.97,121.13,50859
2022-03-01,120.79,121.25,120.79,121.11,65648
2022-03-01,121.2269,121.26,120.79,120.79,69688
2022-03-01,121.4,121.6,121.12,121.22,71738
2022-03-01,121.3687,121.5801,121.25,121.42,58148
